algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds
fedadam,"client_lr=0.01,server_lr=0.01",11,14,0.31092142008625356,0.09875239422567765,0,46,0.0,0.0,261.46201181411743
fedadam,"client_lr=0.01,server_lr=0.01",11,15,0.3251844270025901,0.08890448200050696,0,2697,0.0,0.9474654377880184,280.25571513175964
fedadam,"client_lr=0.01,server_lr=0.03",11,1,0.19499134419201974,0.11913567400067586,0,0,0.0,0.0,18.673830270767212
fedadam,"client_lr=0.01,server_lr=0.03",11,2,0.21821623509483237,0.1225167553881793,0,0,0.0,0.0,37.464187145233154
fedadam,"client_lr=0.01,server_lr=0.03",11,3,0.22571415636107237,0.15783648999135097,0,0,0.0,0.0,56.262495040893555
fedadam,"client_lr=0.01,server_lr=0.03",11,4,0.2709857584112444,0.19106558251160966,0,0,0.0,0.0,75.0364511013031
fedadam,"client_lr=0.01,server_lr=0.03",11,5,0.31457237147086414,0.1873791080215379,0,0,0.0,0.0,93.77386212348938
fedadam,"client_lr=0.01,server_lr=0.03",11,6,0.2658304504379239,0.18194125181603724,0,0,0.0,0.0,112.72410011291504
fedadam,"client_lr=0.01,server_lr=0.03",11,7,0.31209373236636645,0.1360421578968637,0,0,0.0,0.0,131.28920316696167
fedadam,"client_lr=0.01,server_lr=0.03",11,8,0.3207454728041765,0.11015890223748129,0,3092,0.0,0.9944700460829493,149.91503715515137
fedadam,"client_lr=0.01,server_lr=0.03",11,9,0.34480831858170874,0.08354146416864507,0,2906,0.0,0.9870967741935484,168.62344813346863
fedadam,"client_lr=0.01,server_lr=0.03",11,10,0.3613489179998897,0.0651329057796244,1231,1293,0.434737923946557,0.4,187.44438290596008
fedadam,"client_lr=0.01,server_lr=0.03",11,11,0.3837139380062204,0.07455176027697627,1622,0,0.6258992805755396,0.0,207.1237030029297
fedadam,"client_lr=0.01,server_lr=0.03",11,12,0.32997745406825607,0.10789616228769504,0,0,0.0,0.0,226.51298928260803
fedadam,"client_lr=0.01,server_lr=0.03",11,13,0.3270114643777764,0.15188841410902987,0,0,0.0,0.0,245.82134008407593
fedadam,"client_lr=0.01,server_lr=0.03",11,14,0.3300325427279171,0.1628425612377769,0,0,0.0,0.0,265.2132179737091
fedadam,"client_lr=0.01,server_lr=0.03",11,15,0.32929863959410555,0.14029749870122604,0,0,0.0,0.0,284.4247941970825
